Asset,Timeframe,Strategy_ID,Strategy_Name,Strategies,Trades,Win_Rate,ROI,SL,TP
ETHUSDT,1h,40,Supertrend_Cluster_Pro,"Supertrend, EMA_Cross, Volume_Spike",260,19.62,-5.28,0.012,0.08
BNBUSDT,1h,12,EMA_Cloud_Strength,"EMA_Cross, Trend_MA50, ADX_Trend",100,18,-5.29,0.015,0.09
BNBUSDT,1h,91,Trend_Follower_Pro,"EMA_Cross, Trend_MA50, ADX_Trend",100,18,-5.29,0.015,0.09
SOLUSDT,1h,207,ADX_Stochastic_VWAP,"ADX_Trend, Stochastic, VWAP, BB_Lower, Volume_Spike",23,17.39,-5.33,0.015,0.09
SOLUSDT,1h,104,Breakout_Success,"Breakout_20, Volume_Spike, ADX_Trend",33,21.21,-5.34,0.018,0.1
SOLUSDT,1h,100,Volume_Confirm,"Volume_Spike, Breakout_20, Supertrend, ADX_Trend",33,21.21,-5.34,0.018,0.1
BNBUSDT,15m,41,VWAP_Break_Through,"VWAP, Breakout_20, Volume_Spike",70,18.57,-5.34,0.015,0.09
SOLUSDT,1h,13,Volume_Profile_Breakout,"Volume_Spike, Breakout_20, ADX_Trend",33,21.21,-5.34,0.018,0.1
SOLUSDT,1h,53,ADX_Breakout_Pro,"ADX_Trend, Breakout_20, Volume_Spike",33,21.21,-5.34,0.018,0.1
SOLUSDT,1h,72,Breakout_Volume_Confirm,"Breakout_20, Volume_Spike, ADX_Trend",33,21.21,-5.34,0.018,0.1
BNBUSDT,15m,78,Volume_Profile,"Volume_Spike, VWAP, Breakout_20",70,18.57,-5.34,0.015,0.09
BNBUSDT,15m,159,Stochastic_Trend_ADX,"Stochastic, Trend_MA50, ADX_Trend, EMA_Cross",86,17.44,-5.38,0.012,0.08
XRPUSDT,1h,144,Breakout_Stochastic,"Breakout_20, Stochastic, Volume_Spike",19,21.05,-5.39,0.018,0.1
ETHUSDT,4h,101,EMA_Cloud_Strategy,"EMA_Cross, Trend_MA50, VWAP",153,22.22,-5.39,0.012,0.08
ETHUSDT,4h,131,EMA_Cluster,"EMA_Cross, Trend_MA50, VWAP",153,22.22,-5.39,0.012,0.08
BNBUSDT,1h,136,VWAP_Stochastic,"VWAP, Stochastic, EMA_Cross",201,18.91,-5.41,0.01,0.07
BTCUSDT,4h,209,Volume_EMA_Stochastic_ADX,"Volume_Spike, EMA_Cross, Stochastic, ADX_Trend, Trend_MA50",36,22.22,-5.41,0.018,0.1
XRPUSDT,1h,75,High_Momentum_Entry,"EMA_Cross, MACD_Cross, Volume_Spike, ADX_Trend, Breakout_20",13,15.38,-5.42,0.02,0.12
XRPUSDT,1h,184,Breakout_ADX_Pro,"Breakout_20, ADX_Trend, Volume_Spike, EMA_Cross, MACD_Cross",13,15.38,-5.42,0.02,0.12
ETHUSDT,15m,93,MACD_Cross_Pro,"MACD_Cross, EMA_Cross, Volume_Spike",155,14.84,-5.43,0.01,0.07
BTCUSDT,4h,67,ADX_Trend_Strength,"ADX_Trend, EMA_Cross, MACD_Cross",93,20.43,-5.43,0.012,0.08
BTCUSDT,1h,223,Aggressive_Entry,"Breakout_20, Volume_Spike, MACD_Cross, ADX_Trend",61,19.67,-5.45,0.018,0.1
BNBUSDT,15m,11,VWAP_Reversal,"VWAP, RSI_Oversold, BB_Lower",149,16.78,-5.47,0.008,0.06
BNBUSDT,15m,64,VWAP_Support_Level,"VWAP, BB_Lower, RSI_Oversold",149,16.78,-5.47,0.008,0.06
BNBUSDT,15m,19,Support_Bounce,"BB_Lower, VWAP, RSI_Oversold",149,16.78,-5.47,0.008,0.06
BNBUSDT,15m,82,BB_Squeeze_Pro,"BB_Lower, RSI_Oversold, VWAP",149,16.78,-5.47,0.008,0.06
BNBUSDT,15m,92,RSI_Bounce,"RSI_Oversold, BB_Lower, VWAP",149,16.78,-5.47,0.008,0.06
BNBUSDT,15m,142,RSI_VWAP_Trade,"RSI_Oversold, VWAP, BB_Lower",149,16.78,-5.47,0.008,0.06
SOLUSDT,1h,159,Stochastic_Trend_ADX,"Stochastic, Trend_MA50, ADX_Trend, EMA_Cross",28,17.86,-5.52,0.012,0.08
BNBUSDT,4h,147,ADX_Stochastic_Trade,"ADX_Trend, Stochastic, Trend_MA50",112,22.32,-5.53,0.012,0.08
BNBUSDT,4h,85,Stochastic_Trend,"Stochastic, Trend_MA50, ADX_Trend",112,22.32,-5.53,0.012,0.08
SOLUSDT,1h,20,Trend_Acceleration,"EMA_Cross, ADX_Trend, Volume_Spike, Trend_MA50",23,17.39,-5.54,0.018,0.1
BNBUSDT,1h,16,RSI_Extreme_Play,"RSI_Oversold, Stochastic, Trend_MA50",381,16.54,-5.54,0.005,0.05
ETHUSDT,4h,64,VWAP_Support_Level,"VWAP, BB_Lower, RSI_Oversold",204,22.06,-5.56,0.008,0.06
ETHUSDT,4h,142,RSI_VWAP_Trade,"RSI_Oversold, VWAP, BB_Lower",204,22.06,-5.56,0.008,0.06
ETHUSDT,4h,19,Support_Bounce,"BB_Lower, VWAP, RSI_Oversold",204,22.06,-5.56,0.008,0.06
ETHUSDT,4h,82,BB_Squeeze_Pro,"BB_Lower, RSI_Oversold, VWAP",204,22.06,-5.56,0.008,0.06
ETHUSDT,4h,92,RSI_Bounce,"RSI_Oversold, BB_Lower, VWAP",204,22.06,-5.56,0.008,0.06
ETHUSDT,4h,11,VWAP_Reversal,"VWAP, RSI_Oversold, BB_Lower",204,22.06,-5.56,0.008,0.06
BTCUSDT,4h,35,RSI_Momentum_Burst,"RSI_Oversold, MACD_Cross, Volume_Spike",72,20.83,-5.57,0.012,0.08
BNBUSDT,1h,149,Volume_Trend_Pro,"Volume_Spike, Trend_MA50, EMA_Cross",116,18.97,-5.58,0.015,0.09
BNBUSDT,1h,118,Trend_Volume,"Trend_MA50, Volume_Spike, EMA_Cross",116,18.97,-5.58,0.015,0.09
XRPUSDT,1h,196,VWAP_MACD_ADX,"VWAP, MACD_Cross, ADX_Trend, Trend_MA50, EMA_Cross",25,16,-5.61,0.015,0.09
XRPUSDT,1h,206,VWAP_Trend_Entry,"VWAP, Trend_MA50, EMA_Cross, ADX_Trend, MACD_Cross",25,16,-5.61,0.015,0.09
ETHUSDT,1h,198,BB_VWAP_ADX,"BB_Lower, VWAP, ADX_Trend, EMA_Cross",205,20,-5.63,0.015,0.09
ETHUSDT,4h,88,Volume_Spike_Pro,"Volume_Spike, EMA_Cross, Stochastic",189,21.69,-5.64,0.01,0.07
SOLUSDT,1h,52,MACD_Histogram_Trade,"MACD_Cross, RSI_Oversold, VWAP",53,18.87,-5.65,0.01,0.07
BNBUSDT,4h,181,EMA_BB_Stochastic,"EMA_Cross, BB_Lower, Stochastic, VWAP",110,21.82,-5.68,0.01,0.07
BNBUSDT,4h,188,BB_Stochastic_VWAP,"BB_Lower, Stochastic, VWAP, EMA_Cross",110,21.82,-5.68,0.01,0.07
SOLUSDT,1h,140,Trend_BB_Trade,"Trend_MA50, BB_Lower, ADX_Trend",35,20,-5.68,0.015,0.09
BTCUSDT,4h,47,Volume_Weighted_Entry,"Volume_Spike, VWAP, EMA_Cross",102,19.61,-5.69,0.01,0.07
ETHUSDT,1h,107,ADX_Momentum,"ADX_Trend, EMA_Cross, RSI_Oversold",253,19.76,-5.72,0.012,0.08
XRPUSDT,1h,161,EMA_Break_Momentum,"EMA_Cross, Breakout_20, MACD_Cross, ADX_Trend",23,17.39,-5.75,0.018,0.1
BTCUSDT,1h,30,Conservative_Growth,"EMA_Cross, ADX_Trend, Trend_MA50, VWAP",126,17.46,-5.75,0.01,0.07
SOLUSDT,1h,32,Volatility_Expansion,"BB_Lower, Volume_Spike, Breakout_20",30,20,-5.77,0.015,0.09
BNBUSDT,15m,29,Supertrend_Reversal,"Supertrend, RSI_Oversold, Stochastic",150,16.67,-5.78,0.008,0.06
SOLUSDT,1h,84,VWAP_Cluster,"VWAP, Supertrend, RSI_Oversold",62,19.35,-5.78,0.01,0.07
BNBUSDT,1h,154,Breakout_VWAP,"Breakout_20, VWAP, Volume_Spike, MACD_Cross",67,19.4,-5.81,0.018,0.1
BNBUSDT,1h,203,MACD_VWAP_Breakout,"MACD_Cross, VWAP, Breakout_20, Volume_Spike",67,19.4,-5.81,0.018,0.1
SOLUSDT,4h,207,ADX_Stochastic_VWAP,"ADX_Trend, Stochastic, VWAP, BB_Lower, Volume_Spike",15,20,-5.82,0.015,0.09
BNBUSDT,4h,107,ADX_Momentum,"ADX_Trend, EMA_Cross, RSI_Oversold",102,22.55,-5.87,0.012,0.08
SOLUSDT,1h,59,Breakout_Cluster,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross",11,18.18,-5.95,0.018,0.1
BNBUSDT,1h,93,MACD_Cross_Pro,"MACD_Cross, EMA_Cross, Volume_Spike",177,18.64,-5.97,0.01,0.07
SOLUSDT,4h,3,Volume_Breakout_Pro,"Volume_Spike, Breakout_20, VWAP",43,20.93,-5.98,0.012,0.08
ETHUSDT,4h,204,Breakout_Stochastic_ADX,"Breakout_20, Stochastic, ADX_Trend, Supertrend, EMA_Cross",84,20.24,-6.01,0.02,0.12
BNBUSDT,15m,187,ADX_EMA_BB,"ADX_Trend, EMA_Cross, BB_Lower, Stochastic",81,17.28,-6.01,0.012,0.08
SOLUSDT,1h,176,VWAP_Momentum_Pro,"VWAP, EMA_Cross, MACD_Cross, Volume_Spike",27,18.52,-6.07,0.015,0.09
SOLUSDT,1h,213,MACD_BB_Stochastic_ADX,"MACD_Cross, BB_Lower, Stochastic, ADX_Trend, Trend_MA50",17,17.65,-6.1,0.015,0.09
BNBUSDT,4h,46,EMA_Rainbow_Stack,"EMA_Cross, Trend_MA50, ADX_Trend, VWAP",84,21.43,-6.15,0.012,0.08
ETHUSDT,15m,177,ADX_Stochastic_BB,"ADX_Trend, Stochastic, BB_Lower, RSI_Oversold",145,15.17,-6.16,0.01,0.07
BNBUSDT,4h,162,RSI_Stochastic_Pro,"RSI_Oversold, Stochastic, BB_Lower, MACD_Cross",35,20,-6.2,0.008,0.06
BTCUSDT,1h,207,ADX_Stochastic_VWAP,"ADX_Trend, Stochastic, VWAP, BB_Lower, Volume_Spike",76,18.42,-6.22,0.015,0.09
XRPUSDT,1h,207,ADX_Stochastic_VWAP,"ADX_Trend, Stochastic, VWAP, BB_Lower, Volume_Spike",19,15.79,-6.25,0.015,0.09
BTCUSDT,4h,6,Breakout_Hunter,"Breakout_20, Volume_Spike, MACD_Cross, Supertrend",48,20.83,-6.26,0.018,0.1
BTCUSDT,1h,186,VWAP_Break_Entry,"VWAP, Breakout_20, ADX_Trend, RSI_Oversold",73,19.18,-6.26,0.018,0.1
BNBUSDT,4h,155,Supertrend_ADX_Pro,"Supertrend, ADX_Trend, EMA_Cross, Volume_Spike",98,21.43,-6.29,0.015,0.09
BTCUSDT,1h,74,VWAP_Trend_Pro,"VWAP, EMA_Cross, ADX_Trend, Trend_MA50",78,17.95,-6.4,0.015,0.09
ETHUSDT,1h,129,Stochastic_ADX,"Stochastic, ADX_Trend, Supertrend",261,19.54,-6.5,0.012,0.08
ETHUSDT,4h,100,Volume_Confirm,"Volume_Spike, Breakout_20, Supertrend, ADX_Trend",128,23.44,-6.52,0.018,0.1
ETHUSDT,4h,53,ADX_Breakout_Pro,"ADX_Trend, Breakout_20, Volume_Spike",128,23.44,-6.52,0.018,0.1
ETHUSDT,4h,13,Volume_Profile_Breakout,"Volume_Spike, Breakout_20, ADX_Trend",128,23.44,-6.52,0.018,0.1
ETHUSDT,4h,72,Breakout_Volume_Confirm,"Breakout_20, Volume_Spike, ADX_Trend",128,23.44,-6.52,0.018,0.1
ETHUSDT,4h,104,Breakout_Success,"Breakout_20, Volume_Spike, ADX_Trend",128,23.44,-6.52,0.018,0.1
ETHUSDT,4h,126,VWAP_ADX_Trade,"VWAP, ADX_Trend, MACD_Cross",146,23.29,-6.57,0.015,0.09
XRPUSDT,1h,6,Breakout_Hunter,"Breakout_20, Volume_Spike, MACD_Cross, Supertrend",16,18.75,-6.58,0.018,0.1
BTCUSDT,15m,174,Breakout_Multi_Signal,"Breakout_20, Volume_Spike, EMA_Cross, MACD_Cross, Supertrend",35,14.29,-6.59,0.02,0.12
BNBUSDT,15m,136,VWAP_Stochastic,"VWAP, Stochastic, EMA_Cross",119,16.81,-6.6,0.01,0.07
BNBUSDT,4h,88,Volume_Spike_Pro,"Volume_Spike, EMA_Cross, Stochastic",133,21.8,-6.6,0.01,0.07
ETHUSDT,4h,74,VWAP_Trend_Pro,"VWAP, EMA_Cross, ADX_Trend, Trend_MA50",125,22.4,-6.62,0.015,0.09
XRPUSDT,1h,199,Stochastic_Trend_MACD,"Stochastic, Trend_MA50, MACD_Cross, EMA_Cross, ADX_Trend",20,15,-6.63,0.015,0.09
BNBUSDT,15m,222,Moderate_Strategy,"EMA_Cross, MACD_Cross, Supertrend, ADX_Trend",93,19.35,-6.63,0.012,0.07
BTCUSDT,4h,25,Stochastic_Cross_Pro,"Stochastic, MACD_Cross, Trend_MA50",98,20.41,-6.63,0.01,0.07
BNBUSDT,15m,130,Trend_Stochastic,"Trend_MA50, Stochastic, EMA_Cross",86,17.44,-6.78,0.012,0.08
SOLUSDT,1h,3,Volume_Breakout_Pro,"Volume_Spike, Breakout_20, VWAP",37,16.22,-6.8,0.012,0.08
BTCUSDT,4h,206,VWAP_Trend_Entry,"VWAP, Trend_MA50, EMA_Cross, ADX_Trend, MACD_Cross",40,17.5,-6.84,0.015,0.09
BTCUSDT,4h,196,VWAP_MACD_ADX,"VWAP, MACD_Cross, ADX_Trend, Trend_MA50, EMA_Cross",40,17.5,-6.84,0.015,0.09
SOLUSDT,1h,49,Stochastic_Momentum,"Stochastic, MACD_Cross, ADX_Trend",57,19.3,-6.85,0.01,0.07
XRPUSDT,1h,107,ADX_Momentum,"ADX_Trend, EMA_Cross, RSI_Oversold",42,19.05,-6.85,0.012,0.08
BNBUSDT,4h,74,VWAP_Trend_Pro,"VWAP, EMA_Cross, ADX_Trend, Trend_MA50",71,21.13,-6.87,0.015,0.09
BNBUSDT,15m,83,ADX_Strength_Pro,"ADX_Trend, EMA_Cross, Volume_Spike",71,18.31,-6.88,0.015,0.09
BNBUSDT,15m,141,EMA_ADX_Pro,"EMA_Cross, ADX_Trend, Volume_Spike",71,18.31,-6.88,0.015,0.09
BNBUSDT,15m,57,Volume_Spike_Trend,"Volume_Spike, EMA_Cross, ADX_Trend",71,18.31,-6.88,0.015,0.09
BNBUSDT,15m,109,Volume_EMA_Trade,"Volume_Spike, EMA_Cross, ADX_Trend",71,18.31,-6.88,0.015,0.09
SOLUSDT,4h,42,Dual_Stochastic,"Stochastic, RSI_Oversold, MACD_Cross",71,26.76,-6.88,0.008,0.06
ETHUSDT,4h,71,Trend_Channel_Bounce,"BB_Lower, Trend_MA50, VWAP",191,21.99,-6.94,0.01,0.07
XRPUSDT,1h,68,Bollinger_Break_Upper,"BB_Upper, Volume_Spike, Breakout_20",22,18.18,-6.95,0.015,0.09
ETHUSDT,15m,82,BB_Squeeze_Pro,"BB_Lower, RSI_Oversold, VWAP",199,15.08,-6.99,0.008,0.06
ETHUSDT,15m,11,VWAP_Reversal,"VWAP, RSI_Oversold, BB_Lower",199,15.08,-6.99,0.008,0.06
ETHUSDT,1h,213,MACD_BB_Stochastic_ADX,"MACD_Cross, BB_Lower, Stochastic, ADX_Trend, Trend_MA50",95,21.05,-6.99,0.015,0.09
ETHUSDT,15m,19,Support_Bounce,"BB_Lower, VWAP, RSI_Oversold",199,15.08,-6.99,0.008,0.06
ETHUSDT,15m,64,VWAP_Support_Level,"VWAP, BB_Lower, RSI_Oversold",199,15.08,-6.99,0.008,0.06
ETHUSDT,15m,92,RSI_Bounce,"RSI_Oversold, BB_Lower, VWAP",199,15.08,-6.99,0.008,0.06
ETHUSDT,15m,142,RSI_VWAP_Trade,"RSI_Oversold, VWAP, BB_Lower",199,15.08,-6.99,0.008,0.06
XRPUSDT,4h,93,MACD_Cross_Pro,"MACD_Cross, EMA_Cross, Volume_Spike",70,21.43,-7,0.01,0.07
BNBUSDT,15m,126,VWAP_ADX_Trade,"VWAP, ADX_Trend, MACD_Cross",71,18.31,-7.01,0.015,0.09
BNBUSDT,15m,156,VWAP_Trend_Strength,"VWAP, Trend_MA50, ADX_Trend",71,18.31,-7.01,0.015,0.09
BNBUSDT,15m,115,VWAP_EMA_Strength,"VWAP, EMA_Cross, ADX_Trend",71,18.31,-7.01,0.015,0.09
XRPUSDT,1h,117,BB_Stochastic_Pro,"BB_Lower, Stochastic, MACD_Cross",46,17.39,-7.02,0.008,0.06
BNBUSDT,15m,145,Supertrend_Cluster,"Supertrend, EMA_Cross, VWAP, ADX_Trend",71,18.31,-7.02,0.015,0.09
BNBUSDT,1h,168,BB_Stochastic_ADX,"BB_Lower, Stochastic, ADX_Trend, VWAP",203,18.72,-7.07,0.01,0.07
BTCUSDT,4h,157,ADX_BB_Entry,"ADX_Trend, BB_Lower, EMA_Cross",94,20.21,-7.07,0.012,0.08
BNBUSDT,15m,116,ADX_Volume_Trade,"ADX_Trend, Volume_Spike, MACD_Cross",71,18.31,-7.08,0.015,0.09
ETHUSDT,4h,62,RSI_Extreme_Reversal,"RSI_Oversold, Stochastic, BB_Lower, VWAP",99,21.21,-7.08,0.005,0.05
BNBUSDT,15m,133,MACD_Volume,"MACD_Cross, Volume_Spike, ADX_Trend",71,18.31,-7.08,0.015,0.09
XRPUSDT,1h,31,Triple_Confirmation,"EMA_Cross, MACD_Cross, RSI_Oversold",60,16.67,-7.13,0.008,0.06
BTCUSDT,4h,22,VWAP_Trend_Follow,"VWAP, EMA_Cross, ADX_Trend",94,20.21,-7.13,0.012,0.08
XRPUSDT,1h,162,RSI_Stochastic_Pro,"RSI_Oversold, Stochastic, BB_Lower, MACD_Cross",22,18.18,-7.15,0.008,0.06
SOLUSDT,4h,216,VWAP_BB_Stochastic_EMA,"VWAP, BB_Lower, Stochastic, EMA_Cross, ADX_Trend",15,20,-7.16,0.015,0.09
ETHUSDT,4h,215,Supertrend_RSI_MACD_ADX,"Supertrend, RSI_Oversold, MACD_Cross, ADX_Trend, EMA_Cross",128,21.88,-7.21,0.015,0.09
XRPUSDT,1h,122,RSI_Trend_Trade,"RSI_Oversold, Trend_MA50, ADX_Trend",43,18.6,-7.21,0.012,0.08
ETHUSDT,4h,175,Supertrend_Confirm,"Supertrend, EMA_Cross, ADX_Trend, RSI_Oversold, MACD_Cross",128,21.88,-7.21,0.015,0.09
BNBUSDT,15m,155,Supertrend_ADX_Pro,"Supertrend, ADX_Trend, EMA_Cross, Volume_Spike",71,18.31,-7.21,0.015,0.09
BNBUSDT,15m,105,Supertrend_Alpha,"Supertrend, EMA_Cross, ADX_Trend",71,18.31,-7.23,0.015,0.09
BNBUSDT,15m,125,Supertrend_Volume,"Supertrend, Volume_Spike, EMA_Cross",71,18.31,-7.23,0.015,0.09
SOLUSDT,4h,205,Supertrend_BB_Entry,"Supertrend, BB_Lower, EMA_Cross, MACD_Cross, RSI_Oversold",12,16.67,-7.24,0.012,0.08
XRPUSDT,1h,177,ADX_Stochastic_BB,"ADX_Trend, Stochastic, BB_Lower, RSI_Oversold",28,17.86,-7.27,0.01,0.07
XRPUSDT,1h,209,Volume_EMA_Stochastic_ADX,"Volume_Spike, EMA_Cross, Stochastic, ADX_Trend, Trend_MA50",18,16.67,-7.29,0.018,0.1
XRPUSDT,1h,225,High_Profit_Trade,"EMA_Cross, MACD_Cross, ADX_Trend, Supertrend, VWAP, Trend_MA50",14,14.29,-7.31,0.025,0.15
XRPUSDT,1h,30,Conservative_Growth,"EMA_Cross, ADX_Trend, Trend_MA50, VWAP",38,15.79,-7.32,0.01,0.07
SOLUSDT,1h,29,Supertrend_Reversal,"Supertrend, RSI_Oversold, Stochastic",74,17.57,-7.37,0.008,0.06
BNBUSDT,4h,22,VWAP_Trend_Follow,"VWAP, EMA_Cross, ADX_Trend",108,22.22,-7.38,0.012,0.08
ETHUSDT,4h,35,RSI_Momentum_Burst,"RSI_Oversold, MACD_Cross, Volume_Spike",138,21.01,-7.45,0.012,0.08
BTCUSDT,4h,211,EMA_Breakout_ADX,"EMA_Cross, Breakout_20, ADX_Trend, Supertrend, Volume_Spike",35,17.14,-7.46,0.02,0.12
BTCUSDT,4h,167,ADX_Volume_Break,"ADX_Trend, Volume_Spike, Breakout_20, EMA_Cross",35,17.14,-7.46,0.02,0.12
ETHUSDT,15m,182,RSI_Trend_ADX,"RSI_Oversold, Trend_MA50, ADX_Trend, EMA_Cross",127,14.96,-7.5,0.012,0.08
BNBUSDT,1h,25,Stochastic_Cross_Pro,"Stochastic, MACD_Cross, Trend_MA50",197,17.77,-7.53,0.01,0.07
BNBUSDT,4h,191,EMA_BB_ADX,"EMA_Cross, BB_Lower, ADX_Trend, Supertrend",99,21.21,-7.55,0.015,0.09
BNBUSDT,15m,50,BB_Squeeze_Exit,"BB_Lower, Volume_Spike, Supertrend",71,18.31,-7.56,0.015,0.09
BNBUSDT,15m,18,Channel_Breakout,"Breakout_20, Volume_Spike, Supertrend",71,18.31,-7.56,0.015,0.09
BNBUSDT,15m,66,Volume_Surge_Breakout,"Volume_Spike, Breakout_20, Supertrend",71,18.31,-7.56,0.015,0.09
BNBUSDT,4h,200,Volume_All_Confirm,"Volume_Spike, EMA_Cross, MACD_Cross, ADX_Trend, Supertrend, VWAP",43,20.93,-7.58,0.02,0.12
XRPUSDT,1h,130,Trend_Stochastic,"Trend_MA50, Stochastic, EMA_Cross",38,18.42,-7.59,0.012,0.08
BNBUSDT,15m,13,Volume_Profile_Breakout,"Volume_Spike, Breakout_20, ADX_Trend",61,19.67,-7.61,0.018,0.1
BNBUSDT,15m,100,Volume_Confirm,"Volume_Spike, Breakout_20, Supertrend, ADX_Trend",61,19.67,-7.61,0.018,0.1
BNBUSDT,15m,53,ADX_Breakout_Pro,"ADX_Trend, Breakout_20, Volume_Spike",61,19.67,-7.61,0.018,0.1
BNBUSDT,15m,104,Breakout_Success,"Breakout_20, Volume_Spike, ADX_Trend",61,19.67,-7.61,0.018,0.1
BNBUSDT,15m,72,Breakout_Volume_Confirm,"Breakout_20, Volume_Spike, ADX_Trend",61,19.67,-7.61,0.018,0.1
BTCUSDT,1h,214,Breakout_EMA_ADX_VWAP,"Breakout_20, EMA_Cross, ADX_Trend, VWAP, Volume_Spike",28,17.86,-7.62,0.02,0.12
ETHUSDT,4h,27,EMA_Retracement,"EMA_Cross, BB_Lower, RSI_Oversold",214,21.5,-7.65,0.008,0.06
BTCUSDT,4h,85,Stochastic_Trend,"Stochastic, Trend_MA50, ADX_Trend",94,20.21,-7.65,0.012,0.08
BNBUSDT,4h,214,Breakout_EMA_ADX_VWAP,"Breakout_20, EMA_Cross, ADX_Trend, VWAP, Volume_Spike",43,18.6,-7.65,0.02,0.12
ETHUSDT,4h,76,EMA_Divergence,"EMA_Cross, RSI_Oversold, BB_Lower",214,21.5,-7.65,0.008,0.06
BTCUSDT,4h,147,ADX_Stochastic_Trade,"ADX_Trend, Stochastic, Trend_MA50",94,20.21,-7.65,0.012,0.08
SOLUSDT,1h,28,Breakout_Pullback,"Breakout_20, RSI_Oversold, BB_Lower",35,20,-7.7,0.01,0.07
BNBUSDT,15m,12,EMA_Cloud_Strength,"EMA_Cross, Trend_MA50, ADX_Trend",48,16.67,-7.72,0.015,0.09
SOLUSDT,1h,144,Breakout_Stochastic,"Breakout_20, Stochastic, Volume_Spike",28,21.43,-7.72,0.018,0.1
BNBUSDT,15m,91,Trend_Follower_Pro,"EMA_Cross, Trend_MA50, ADX_Trend",48,16.67,-7.72,0.015,0.09
BNBUSDT,1h,218,BB_Stochastic_ADX_Trend,"BB_Lower, Stochastic, ADX_Trend, Trend_MA50, EMA_Cross",102,18.63,-7.72,0.015,0.09
BNBUSDT,4h,83,ADX_Strength_Pro,"ADX_Trend, EMA_Cross, Volume_Spike",99,21.21,-7.78,0.015,0.09
BNBUSDT,4h,141,EMA_ADX_Pro,"EMA_Cross, ADX_Trend, Volume_Spike",99,21.21,-7.78,0.015,0.09
BNBUSDT,4h,109,Volume_EMA_Trade,"Volume_Spike, EMA_Cross, ADX_Trend",99,21.21,-7.78,0.015,0.09
BNBUSDT,4h,57,Volume_Spike_Trend,"Volume_Spike, EMA_Cross, ADX_Trend",99,21.21,-7.78,0.015,0.09
BTCUSDT,4h,107,ADX_Momentum,"ADX_Trend, EMA_Cross, RSI_Oversold",94,20.21,-7.79,0.012,0.08
BTCUSDT,4h,182,RSI_Trend_ADX,"RSI_Oversold, Trend_MA50, ADX_Trend, EMA_Cross",75,20,-7.81,0.012,0.08
XRPUSDT,4h,35,RSI_Momentum_Burst,"RSI_Oversold, MACD_Cross, Volume_Spike",60,21.67,-7.84,0.012,0.08
BNBUSDT,15m,161,EMA_Break_Momentum,"EMA_Cross, Breakout_20, MACD_Cross, ADX_Trend",44,22.73,-7.89,0.018,0.1
BNBUSDT,15m,199,Stochastic_Trend_MACD,"Stochastic, Trend_MA50, MACD_Cross, EMA_Cross, ADX_Trend",47,17.02,-7.97,0.015,0.09
ETHUSDT,1h,63,MACD_Signal_Line,"MACD_Cross, EMA_Cross, Trend_MA50",238,18.91,-7.97,0.01,0.07
ETHUSDT,1h,56,Triple_EMA_Cross,"EMA_Cross, MACD_Cross, Trend_MA50",238,18.91,-7.97,0.01,0.07
BNBUSDT,15m,172,RSI_BB_VWAP,"RSI_Oversold, BB_Lower, VWAP, Supertrend",108,15.74,-7.98,0.01,0.07
BNBUSDT,1h,49,Stochastic_Momentum,"Stochastic, MACD_Cross, ADX_Trend",206,18.93,-7.99,0.01,0.07
BTCUSDT,15m,213,MACD_BB_Stochastic_ADX,"MACD_Cross, BB_Lower, Stochastic, ADX_Trend, Trend_MA50",38,13.16,-8.01,0.015,0.09
XRPUSDT,1h,216,VWAP_BB_Stochastic_EMA,"VWAP, BB_Lower, Stochastic, EMA_Cross, ADX_Trend",25,16,-8.02,0.015,0.09
ETHUSDT,1h,96,VWAP_Momentum,"VWAP, EMA_Cross, MACD_Cross",225,19.11,-8.15,0.012,0.08
BNBUSDT,15m,190,Trend_All_Confirm,"Trend_MA50, EMA_Cross, ADX_Trend, Supertrend, MACD_Cross",43,23.26,-8.15,0.018,0.1
ETHUSDT,4h,89,MACD_ADX_Combo,"MACD_Cross, ADX_Trend, Supertrend, Trend_MA50",147,23.13,-8.19,0.015,0.09
ETHUSDT,4h,153,MACD_Trend_Follow,"MACD_Cross, ADX_Trend, Trend_MA50",147,23.13,-8.19,0.015,0.09
ETHUSDT,4h,163,MACD_Supertrend_ADX,"MACD_Cross, Supertrend, ADX_Trend, Trend_MA50",147,23.13,-8.19,0.015,0.09
BNBUSDT,1h,34,EMA_Convergence,"EMA_Cross, Trend_MA50, VWAP",181,18.78,-8.24,0.01,0.07
SOLUSDT,4h,188,BB_Stochastic_VWAP,"BB_Lower, Stochastic, VWAP, EMA_Cross",22,22.73,-8.26,0.01,0.07
XRPUSDT,4h,48,Breakout_Retest,"Breakout_20, RSI_Oversold, BB_Lower",56,23.21,-8.26,0.008,0.06
SOLUSDT,4h,87,Breakout_Retest_Pro,"Breakout_20, RSI_Oversold, MACD_Cross",50,26,-8.26,0.01,0.07
SOLUSDT,4h,181,EMA_BB_Stochastic,"EMA_Cross, BB_Lower, Stochastic, VWAP",22,22.73,-8.26,0.01,0.07
XRPUSDT,1h,217,ADX_EMA_VWAP_MACD,"ADX_Trend, EMA_Cross, VWAP, MACD_Cross, Supertrend",24,16.67,-8.28,0.018,0.1
BNBUSDT,4h,202,RSI_BB_MACD_Stochastic,"RSI_Oversold, BB_Lower, MACD_Cross, Stochastic",34,20.59,-8.3,0.01,0.07
